pair_id,ref_path,wide_path,gt_x,gt_y,style,regime,pitch_nm,rotation_deg,landmark,landmark_size_nm,landmark_wide_px,difficulty,size_over_res,coarse_period_nm,n_instances,ler_3sigma_nm,ler_xi_nm,wide_res_nm,placement,ref_blur_nm,wide_blur_nm,ref_dose,wide_dose,wide_charging,ref_drift_nm,wide_drift_nm,ref_vib_nm,wide_vib_nm,render_mode,seed
03012077,images/03012077_ref.png,images/03012077_wide.png,758.0775,817.1676,finfet,resolved,103.649,1.1369,pad,308.14,30.81,hard,7.247,0.0,1,3.12,8.3,42.52,uniform,0.84,17.548,44.68166054209361,3.231241386839292,1.245,2.89,4.66,1.36,6.07,physical,3012077
03012078,images/03012078_ref.png,images/03012078_wide.png,913.7078,430.4919,dram,resolved,146.844,1.4046,plus,218.79,21.88,hard,6.733,0.0,1,3.29,7.26,32.5,uniform,1.56,13.129,41.72403812136581,7.424404861945488,1.021,0.64,6.19,0.1,5.02,physical,3012078
03012079,images/03012079_ref.png,images/03012079_wide.png,503.4525,508.1069,dram,coarse,65.903,3.6804,plus,252.82,25.28,hard,7.17,1475.5,121,2.96,12.75,35.26,stage_prior_periodic,1.13,14.358,53.50065413795941,7.740369407585709,0.022,2.65,0.75,0.36,5.6,physical,3012079
03012080,images/03012080_ref.png,images/03012080_wide.png,451.5325,335.5601,dram,coarse,65.737,0.6433,pad,400.0,40.0,normal,11.491,0.0,1,2.27,11.04,34.81,stage_prior,0.826,14.158,25.02259232430725,2.1102399207131883,0.0,3.85,11.82,1.25,3.78,physical,3012080
03012081,images/03012081_ref.png,images/03012081_wide.png,525.9403,476.4145,dram,resolved,135.702,3.681,pad,125.4,12.54,hard,7.588,0.0,1,2.71,10.3,16.53,stage_prior,1.539,5.587,57.97797052129452,4.606234430697587,1.51,0.34,11.74,1.41,6.94,physical,3012081
03012082,images/03012082_ref.png,images/03012082_wide.png,892.516,418.3442,finfet,resolved,193.472,1.454,plus,345.88,34.59,normal,14.509,0.0,1,1.84,8.6,23.84,stage_prior,1.22,9.189,33.570211341460066,3.3656381240610562,3.907,3.56,11.43,0.41,5.82,physical,3012082
03012083,images/03012083_ref.png,images/03012083_wide.png,926.5789,557.894,dram,coarse,58.459,3.2459,plus,39.34,3.93,below_floor,2.038,0.0,1,3.2,9.45,19.3,uniform,1.173,7.009,55.86008681650797,4.697291639280487,0.0,0.46,8.37,1.16,7.3,physical,3012083
03012084,images/03012084_ref.png,images/03012084_wide.png,653.3456,223.6869,finfet,resolved,262.058,4.9638,plus,230.43,23.04,normal,9.861,0.0,1,1.85,12.34,23.37,uniform,1.553,8.968,34.78943326790415,6.822189054757191,2.336,3.95,9.16,1.25,2.98,physical,3012084
03012085,images/03012085_ref.png,images/03012085_wide.png,503.625,232.919,dram,resolved,240.301,4.544,plus,288.77,28.88,normal,11.978,0.0,1,2.36,10.57,24.11,uniform,1.082,9.315,38.56179554669494,5.4998017984407594,2.949,2.21,5.24,0.56,3.27,physical,3012085
03012086,images/03012086_ref.png,images/03012086_wide.png,438.3857,381.0437,finfet,resolved,124.429,3.526,pad,400.0,40.0,normal,8.342,3295.5,49,2.05,8.44,47.95,stage_prior_periodic,1.442,19.913,45.8329280045444,7.97944391043437,0.29,2.81,11.43,0.95,4.61,physical,3012086
03012087,images/03012087_ref.png,images/03012087_wide.png,505.8466,305.5854,finfet,resolved,233.434,0.945,plus,55.67,5.57,below_floor,1.795,0.0,1,2.32,8.25,31.02,stage_prior,1.144,12.469,57.6057780148482,3.9137716146712687,0.522,2.47,9.14,0.41,4.37,physical,3012087
03012088,images/03012088_ref.png,images/03012088_wide.png,394.5471,464.1212,dram,coarse,60.185,3.7033,pad,337.77,33.78,hard,7.597,0.0,1,2.02,10.26,44.46,stage_prior,1.045,18.395,55.63004148017712,9.64906625423504,3.325,2.88,5.51,1.31,7.49,physical,3012088
03012089,images/03012089_ref.png,images/03012089_wide.png,443.3056,509.3056,dram,resolved,134.546,0.546,pad,400.0,40.0,normal,9.246,1994.6,81,2.51,12.6,43.26,stage_prior_periodic,1.583,17.873,32.86457745457811,2.7533383796460216,2.39,3.54,13.66,1.19,0.17,physical,3012089
03012090,images/03012090_ref.png,images/03012090_wide.png,334.4262,258.2838,dram,resolved,96.432,0.6469,pad,400.0,40.0,normal,8.531,0.0,1,3.0,9.24,46.89,stage_prior,1.246,19.451,49.340909499799565,3.6381027484947794,0.0,0.98,7.05,1.35,2.01,physical,3012090
03012091,images/03012091_ref.png,images/03012091_wide.png,486.8593,515.7777,finfet,resolved,173.483,0.0339,plus,364.82,36.48,normal,11.349,2154.0,81,3.66,9.67,32.15,stage_prior_periodic,1.14,12.973,26.444204109870693,7.885382507058857,1.832,0.77,2.52,0.5,7.94,physical,3012091
03012092,images/03012092_ref.png,images/03012092_wide.png,564.5136,814.753,dram,aliased,36.688,0.4916,pad,275.68,27.57,hard,6.197,0.0,1,2.49,11.62,44.49,uniform,0.902,18.408,32.12613949640277,6.484200855196881,0.0,2.33,11.17,0.24,5.35,physical,3012092
03012093,images/03012093_ref.png,images/03012093_wide.png,519.6327,525.7853,finfet,coarse,45.581,2.2062,plus,213.48,21.35,hard,7.587,2514.7,49,3.25,10.08,28.14,stage_prior_periodic,1.189,11.168,56.03684677886701,17.434664221644198,0.0,1.12,3.82,0.43,0.89,physical,3012093
03012094,images/03012094_ref.png,images/03012094_wide.png,493.5755,513.9027,finfet,resolved,278.888,0.7017,plus,400.0,40.0,normal,10.134,1067.2,225,2.61,10.72,39.47,stage_prior_periodic,1.209,16.214,53.11032947094948,4.498065972990574,0.0,2.66,9.89,1.28,2.44,physical,3012094
03012095,images/03012095_ref.png,images/03012095_wide.png,86.286,496.8968,finfet,aliased,37.282,2.6321,pad,400.0,40.0,normal,9.662,0.0,1,2.55,11.48,41.4,uniform,1.477,17.058,42.933143686123444,4.12983119056441,2.032,1.65,8.36,1.15,2.44,physical,3012095
03012096,images/03012096_ref.png,images/03012096_wide.png,477.5765,485.5487,dram,aliased,39.188,1.7566,pad,316.79,31.68,normal,11.046,1187.6,169,1.85,8.36,28.68,stage_prior_periodic,0.845,11.413,25.94004004422213,5.921967651315508,0.0,2.68,12.8,1.42,5.75,physical,3012096
03012097,images/03012097_ref.png,images/03012097_wide.png,418.5222,393.8527,finfet,resolved,224.361,3.8243,plus,278.18,27.82,normal,16.647,3268.8,49,2.77,9.68,16.71,stage_prior_periodic,1.349,5.685,54.30132522689614,3.975921495471514,0.0,1.73,12.73,0.62,3.93,physical,3012097
03012098,images/03012098_ref.png,images/03012098_wide.png,553.3869,595.9295,dram,resolved,218.746,1.4207,plus,316.64,31.66,normal,14.432,0.0,1,3.84,12.53,21.94,stage_prior,1.079,8.292,57.18143720374685,3.8821540395537215,3.223,3.18,0.97,1.17,2.1,physical,3012098
03012099,images/03012099_ref.png,images/03012099_wide.png,379.1878,511.6834,dram,resolved,177.626,0.132,pad,189.86,18.99,hard,7.127,0.0,1,2.19,12.76,26.64,stage_prior,0.877,10.484,42.86195663663713,3.9306788194333446,0.0,3.82,7.58,0.51,1.69,physical,3012099
03012100,images/03012100_ref.png,images/03012100_wide.png,554.5308,399.304,finfet,resolved,100.145,3.4522,pad,400.0,40.0,normal,9.55,0.0,1,3.58,8.14,41.88,stage_prior,1.54,17.271,52.481686982178836,6.049238055627532,0.0,3.69,4.21,0.67,0.37,physical,3012100
03012101,images/03012101_ref.png,images/03012101_wide.png,519.7076,569.2769,dram,coarse,64.633,1.6624,plus,235.34,23.53,normal,9.696,2115.9,81,2.67,12.85,24.27,stage_prior_periodic,1.55,9.391,40.04467654251891,3.2692096389709944,1.2,3.01,4.45,1.21,0.86,physical,3012101
03012102,images/03012102_ref.png,images/03012102_wide.png,440.191,466.2971,dram,resolved,89.849,0.7492,plus,112.31,11.23,hard,7.163,0.0,1,3.77,12.62,15.68,stage_prior,1.495,5.127,59.551484781717654,11.197487567819715,3.622,3.57,1.43,0.53,5.34,physical,3012102
03012103,images/03012103_ref.png,images/03012103_wide.png,459.5355,532.4103,finfet,coarse,68.135,2.9047,plus,400.0,40.0,normal,12.055,3471.2,49,3.47,11.13,33.18,stage_prior_periodic,1.214,13.434,57.75886266428267,5.8721861022003035,0.0,1.59,4.97,0.23,5.57,physical,3012103
03012104,images/03012104_ref.png,images/03012104_wide.png,250.6609,852.8396,dram,resolved,293.909,2.9689,plus,90.92,9.09,hard,5.256,0.0,1,2.98,10.36,17.3,uniform,0.897,5.994,28.43141801219461,10.259580001410866,0.0,1.39,7.06,0.43,1.29,physical,3012104
03012105,images/03012105_ref.png,images/03012105_wide.png,476.0249,350.2591,dram,resolved,286.698,2.3489,plus,176.95,17.69,hard,6.408,0.0,1,3.44,11.52,27.61,stage_prior,0.94,10.929,46.638562543886835,2.9346003046608207,0.0,1.8,4.9,0.92,6.12,physical,3012105
03012106,images/03012106_ref.png,images/03012106_wide.png,489.6158,506.0934,dram,resolved,243.086,1.3505,plus,390.01,39.0,normal,11.598,0.0,1,2.94,12.03,33.63,stage_prior,1.479,13.633,30.406098782175942,8.412673589672176,0.0,0.29,12.65,0.87,4.16,physical,3012106
03012107,images/03012107_ref.png,images/03012107_wide.png,319.3781,567.8957,finfet,resolved,70.335,1.5927,plus,400.0,40.0,normal,9.369,0.0,1,1.93,11.73,42.69,stage_prior,1.256,17.624,39.669624125544225,4.775099338398768,0.0,1.77,1.69,0.29,4.35,physical,3012107
03012108,images/03012108_ref.png,images/03012108_wide.png,158.9745,718.6277,dram,aliased,34.559,0.0275,pad,363.07,36.31,normal,8.006,0.0,1,2.96,8.85,45.35,stage_prior,1.234,18.782,49.81496944454774,3.9269593030965155,1.064,3.69,4.3,1.13,4.71,physical,3012108
03012109,images/03012109_ref.png,images/03012109_wide.png,460.6827,552.6384,finfet,coarse,57.219,3.8163,plus,113.96,11.4,hard,7.655,0.0,1,1.86,10.16,14.89,stage_prior,0.966,4.683,57.29579870112818,5.203902748834448,0.0,2.8,0.81,1.01,0.95,physical,3012109
03012110,images/03012110_ref.png,images/03012110_wide.png,514.8929,460.6115,finfet,resolved,245.383,0.4018,plus,238.21,23.82,hard,5.634,2537.6,49,3.83,12.13,42.28,stage_prior_periodic,1.441,17.445,49.99035050556661,3.926888374148597,0.688,3.78,0.25,0.81,2.43,physical,3012110
03012111,images/03012111_ref.png,images/03012111_wide.png,904.8972,763.187,finfet,resolved,284.03,3.9934,plus,394.84,39.48,normal,13.244,0.0,1,3.47,10.81,29.81,stage_prior,1.219,11.926,59.290249459405196,6.641984196648241,3.625,3.58,7.94,1.44,4.14,physical,3012111
03012112,images/03012112_ref.png,images/03012112_wide.png,450.3036,554.8396,finfet,aliased,33.533,1.4797,plus,275.66,27.57,hard,6.768,0.0,1,1.87,10.74,40.73,stage_prior,0.875,16.765,52.396877114549966,3.7070763157381315,1.645,3.5,8.49,1.2,4.41,physical,3012112
03012113,images/03012113_ref.png,images/03012113_wide.png,524.0626,494.1306,finfet,coarse,65.751,0.8601,pad,103.87,10.39,hard,7.006,0.0,1,2.45,8.96,14.82,stage_prior,0.839,4.647,50.19972131651399,18.775256460719895,0.0,1.21,0.58,1.11,5.85,physical,3012113
03012114,images/03012114_ref.png,images/03012114_wide.png,495.8987,567.8474,finfet,aliased,31.099,1.5474,plus,88.02,8.8,below_floor,2.153,2010.2,81,2.88,12.51,40.88,stage_prior_periodic,0.926,16.831,54.25753138099874,6.076162064361535,0.955,3.19,10.2,0.22,0.78,physical,3012114
03012115,images/03012115_ref.png,images/03012115_wide.png,490.9414,502.0649,dram,aliased,26.806,4.6477,plus,400.0,40.0,normal,11.964,1161.3,225,3.63,7.35,33.43,stage_prior_periodic,0.841,13.547,50.936209876627714,7.251366458348453,3.876,2.49,5.2,0.03,6.6,physical,3012115
03012116,images/03012116_ref.png,images/03012116_wide.png,545.697,393.4684,dram,coarse,42.796,2.4324,plus,239.01,23.9,normal,14.392,3727.9,25,2.77,12.15,16.61,stage_prior_periodic,1.407,5.63,38.9565107381838,3.2964122512690572,0.0,3.52,13.3,1.13,3.16,physical,3012116
03012117,images/03012117_ref.png,images/03012117_wide.png,464.2617,456.1089,finfet,resolved,135.81,2.0104,plus,78.72,7.87,below_floor,1.937,3484.9,49,2.02,11.99,40.63,stage_prior_periodic,0.82,16.724,40.95096262231451,4.065878758050975,3.845,3.67,8.11,1.4,5.67,physical,3012117
03012118,images/03012118_ref.png,images/03012118_wide.png,448.6141,405.6715,finfet,resolved,271.649,4.4917,pad,367.6,36.76,normal,15.702,0.0,1,2.15,11.76,23.41,stage_prior,0.899,8.989,55.66908120758015,6.667057336623884,2.155,0.29,0.45,1.35,1.11,physical,3012118
03012119,images/03012119_ref.png,images/03012119_wide.png,627.7349,558.5964,dram,coarse,61.504,3.0033,plus,253.45,25.35,normal,10.054,0.0,1,3.22,12.91,25.21,stage_prior,0.946,9.826,42.62117667241209,3.3047487040052395,0.0,2.72,4.65,1.37,4.1,physical,3012119
03012120,images/03012120_ref.png,images/03012120_wide.png,451.1631,505.344,finfet,resolved,248.239,4.2534,pad,400.0,40.0,normal,17.636,1817.2,81,1.99,11.8,22.68,stage_prior_periodic,1.539,8.644,25.487431845670613,7.046464876390852,0.0,3.56,3.85,1.15,2.55,physical,3012120
03012121,images/03012121_ref.png,images/03012121_wide.png,793.9981,734.8796,dram,resolved,80.206,1.6309,plus,266.79,26.68,hard,7.724,0.0,1,2.52,12.1,34.54,uniform,0.956,14.039,38.98777701989651,3.679971279856394,0.0,1.49,11.54,0.63,7.59,physical,3012121
03012122,images/03012122_ref.png,images/03012122_wide.png,412.464,453.3265,dram,resolved,274.851,0.9156,plus,146.69,14.67,hard,6.673,0.0,1,1.96,7.44,21.98,uniform,1.541,8.313,40.34312062089099,8.642103343862379,0.0,0.07,9.95,0.55,4.85,physical,3012122
03012123,images/03012123_ref.png,images/03012123_wide.png,630.051,466.5225,finfet,aliased,26.63,0.5627,plus,210.23,21.02,normal,12.371,0.0,1,1.9,11.71,16.99,stage_prior,0.844,5.835,41.491086869775174,3.6273798491650444,0.0,2.28,5.53,1.36,7.17,physical,3012123
03012124,images/03012124_ref.png,images/03012124_wide.png,470.8587,499.0279,dram,resolved,192.915,0.3111,plus,391.03,39.1,normal,13.548,2989.0,49,2.9,10.49,28.86,stage_prior_periodic,0.872,11.497,44.8026954153791,12.119459397252914,1.377,3.12,7.28,1.39,1.18,physical,3012124
03012125,images/03012125_ref.png,images/03012125_wide.png,584.752,493.9747,finfet,resolved,99.35,3.7528,plus,284.93,28.49,hard,6.724,0.0,1,3.56,11.47,42.38,stage_prior,1.165,17.486,36.08710385385351,2.327870460130364,0.275,0.97,7.28,0.63,7.52,physical,3012125
03012126,images/03012126_ref.png,images/03012126_wide.png,369.9063,416.0645,dram,resolved,116.385,2.4223,plus,266.6,26.66,hard,5.723,0.0,1,1.81,11.38,46.58,stage_prior,1.519,19.319,51.31973161232827,14.564903302344318,0.0,3.71,6.29,1.15,6.75,physical,3012126
03012127,images/03012127_ref.png,images/03012127_wide.png,625.0521,576.7555,finfet,resolved,141.169,3.6861,plus,400.0,40.0,normal,11.883,3570.6,25,3.85,12.08,33.66,stage_prior_periodic,1.221,13.648,25.26508847871525,1.9258267323227583,0.0,0.29,4.68,0.82,7.11,physical,3012127
03012128,images/03012128_ref.png,images/03012128_wide.png,463.5588,347.3799,dram,resolved,213.234,3.9309,pad,400.0,40.0,normal,9.994,3991.2,25,3.48,7.18,40.02,stage_prior_periodic,1.535,16.456,55.75344627131094,5.577409002383191,1.004,0.08,3.23,0.7,2.91,physical,3012128
03012129,images/03012129_ref.png,images/03012129_wide.png,498.5119,581.5579,finfet,coarse,59.394,4.1432,plus,312.01,31.2,normal,13.436,2235.7,81,2.58,11.93,23.22,stage_prior_periodic,0.975,8.9,53.758050780379314,5.826366962770425,0.0,1.38,5.23,0.45,5.07,physical,3012129
03012130,images/03012130_ref.png,images/03012130_wide.png,559.7877,723.1662,finfet,resolved,273.982,3.5697,pad,372.8,37.28,normal,10.789,0.0,1,3.13,8.63,34.55,uniform,1.343,14.044,39.148759709987225,3.0080069633099202,0.0,1.57,12.56,0.01,5.72,physical,3012130
03012131,images/03012131_ref.png,images/03012131_wide.png,464.9322,516.0472,finfet,resolved,311.567,3.6866,pad,400.0,40.0,normal,9.21,1322.0,169,3.31,11.6,43.43,stage_prior_periodic,1.184,17.947,49.09822956268599,4.435442857046786,3.592,1.84,10.44,0.3,0.87,physical,3012131
03012132,images/03012132_ref.png,images/03012132_wide.png,841.0366,909.6725,finfet,resolved,244.279,2.0619,pad,400.0,40.0,normal,8.358,0.0,1,2.31,11.58,47.86,uniform,0.876,19.873,31.04352435625873,2.8823337300252283,3.738,3.82,8.87,1.47,1.93,physical,3012132
03012133,images/03012133_ref.png,images/03012133_wide.png,551.2641,681.282,finfet,resolved,296.322,1.5991,plus,400.0,40.0,normal,8.839,0.0,1,2.03,10.69,45.25,stage_prior,1.017,18.741,25.447335993835992,2.0958791097922487,3.691,1.91,4.43,0.42,4.39,physical,3012133
03012134,images/03012134_ref.png,images/03012134_wide.png,628.6443,379.2706,finfet,resolved,171.857,4.9463,plus,400.0,40.0,normal,9.755,0.0,1,3.87,9.9,41.0,stage_prior,1.183,16.886,48.559230923946814,14.682815883336735,0.0,2.21,6.26,1.03,2.52,physical,3012134
03012135,images/03012135_ref.png,images/03012135_wide.png,487.9139,530.9377,finfet,resolved,218.845,3.9214,plus,400.0,40.0,normal,8.874,2166.2,81,2.72,10.54,45.08,stage_prior_periodic,1.08,18.663,35.59558956793058,2.427101335763996,3.996,2.44,2.78,1.46,4.96,physical,3012135
03012136,images/03012136_ref.png,images/03012136_wide.png,674.1338,437.4709,finfet,coarse,58.348,4.2797,pad,400.0,40.0,normal,15.331,0.0,1,1.94,9.5,26.09,stage_prior,1.198,10.233,50.48808963370112,3.2615383841347936,1.054,2.4,7.2,0.32,1.45,physical,3012136
03012137,images/03012137_ref.png,images/03012137_wide.png,515.2389,471.1711,finfet,coarse,58.272,1.1348,plus,198.35,19.83,normal,8.055,1858.4,81,2.93,7.37,24.63,stage_prior_periodic,1.413,9.556,28.98685150353557,1.8554126692650768,0.0,1.66,7.63,0.0,5.55,physical,3012137
03012138,images/03012138_ref.png,images/03012138_wide.png,451.4193,690.1903,finfet,resolved,156.687,3.1193,plus,400.0,40.0,normal,8.642,0.0,1,2.89,7.52,46.29,uniform,1.469,19.19,30.46645508218618,5.620016764044597,2.732,2.41,3.25,1.02,5.92,physical,3012138
03012139,images/03012139_ref.png,images/03012139_wide.png,566.8616,430.4403,dram,aliased,24.846,1.8957,pad,190.36,19.04,hard,5.601,3243.5,49,2.58,11.98,33.99,stage_prior_periodic,1.323,13.794,30.229388106410838,2.3436297850640107,3.608,1.46,1.89,0.72,1.53,physical,3012139
03012140,images/03012140_ref.png,images/03012140_wide.png,509.6926,562.1965,dram,resolved,268.389,2.1891,plus,177.85,17.79,normal,9.204,0.0,1,1.87,12.6,19.32,stage_prior,1.211,7.021,32.177087329577716,11.380986672902761,3.461,0.34,10.74,0.87,0.07,physical,3012140
03012141,images/03012141_ref.png,images/03012141_wide.png,476.4061,546.5563,finfet,aliased,31.898,3.9013,plus,208.86,20.89,hard,6.627,3201.8,49,2.2,7.68,31.52,stage_prior_periodic,1.2,12.691,27.007689406840576,1.849965532588342,0.221,0.15,11.73,1.11,2.3,physical,3012141
03012142,images/03012142_ref.png,images/03012142_wide.png,482.19,581.6314,dram,coarse,55.48,1.3015,plus,250.91,25.09,normal,8.822,0.0,1,3.37,12.78,28.44,stage_prior,1.46,11.305,44.91264264730832,2.947628335552377,0.0,0.26,10.4,0.17,3.59,physical,3012142
03012143,images/03012143_ref.png,images/03012143_wide.png,400.5363,467.2837,dram,resolved,175.921,3.8029,plus,400.0,40.0,normal,10.3,3618.4,25,3.19,10.7,38.83,stage_prior_periodic,1.559,15.934,27.105383226115165,10.238810631734202,3.969,0.28,13.3,1.21,4.04,physical,3012143
03012144,images/03012144_ref.png,images/03012144_wide.png,458.2502,539.6565,finfet,resolved,160.748,3.843,plus,400.0,40.0,normal,9.744,3089.1,49,2.57,11.85,41.05,stage_prior_periodic,1.388,16.906,40.385558904632234,3.003119929070624,0.0,0.12,7.76,0.69,6.37,physical,3012144
03012145,images/03012145_ref.png,images/03012145_wide.png,241.0803,299.2875,finfet,aliased,36.121,3.5883,pad,332.2,33.22,normal,12.245,0.0,1,2.1,12.37,27.13,stage_prior,1.166,10.708,28.054358771819558,11.159366159546263,0.0,3.36,12.09,1.32,0.75,physical,3012145
03012146,images/03012146_ref.png,images/03012146_wide.png,507.5031,378.1049,finfet,resolved,174.677,0.2479,plus,214.18,21.42,hard,6.236,0.0,1,2.27,8.79,34.35,stage_prior,1.044,13.954,47.93605176431305,3.75222605715396,3.046,2.11,3.24,0.6,5.52,physical,3012146
03012147,images/03012147_ref.png,images/03012147_wide.png,502.2417,488.9696,finfet,aliased,25.559,3.2103,pad,97.22,9.72,hard,6.008,3082.1,49,3.58,8.37,16.18,stage_prior_periodic,0.875,5.401,26.971531926887337,4.0947913377531275,0.071,2.21,11.99,0.13,2.9,physical,3012147
03012148,images/03012148_ref.png,images/03012148_wide.png,511.8168,461.3182,finfet,resolved,84.631,1.2445,plus,400.0,40.0,normal,12.927,3825.1,25,3.78,11.5,30.94,stage_prior_periodic,1.329,12.434,40.81362567793666,2.769444233475541,0.0,3.48,2.69,0.9,2.05,physical,3012148
03012149,images/03012149_ref.png,images/03012149_wide.png,469.6261,556.0521,finfet,resolved,103.694,2.0604,pad,352.9,35.29,normal,18.882,2233.5,81,2.98,12.95,18.69,stage_prior_periodic,1.434,6.705,56.54731976569114,3.7846016721652873,3.053,0.61,7.91,1.23,7.84,physical,3012149
03012150,images/03012150_ref.png,images/03012150_wide.png,492.7729,532.326,finfet,resolved,283.123,1.7475,pad,182.28,18.23,hard,6.151,3651.1,25,2.78,8.64,29.64,stage_prior_periodic,1.054,11.846,39.37160215115053,4.04358671027119,0.827,0.71,11.72,0.46,5.41,physical,3012150
03012151,images/03012151_ref.png,images/03012151_wide.png,462.9585,478.9519,finfet,aliased,38.181,0.7973,plus,400.0,40.0,normal,16.076,1618.5,121,2.63,9.7,24.88,stage_prior_periodic,1.29,9.675,40.096267726425594,3.2781372324091174,0.0,3.84,2.79,0.47,7.85,physical,3012151
03012152,images/03012152_ref.png,images/03012152_wide.png,578.471,649.2578,dram,resolved,287.843,0.4415,plus,400.0,40.0,normal,11.664,0.0,1,2.23,12.94,34.29,stage_prior,0.969,13.929,28.936562893889228,2.4484271149526577,0.0,0.76,12.13,0.61,6.43,physical,3012152
03012153,images/03012153_ref.png,images/03012153_wide.png,512.5116,481.9226,finfet,resolved,164.254,2.8929,pad,400.0,40.0,normal,12.88,1653.6,121,3.23,12.35,31.06,stage_prior_periodic,0.962,12.485,47.857680066992145,9.219708134819342,0.0,1.19,8.08,0.07,4.74,physical,3012153
03012154,images/03012154_ref.png,images/03012154_wide.png,410.0994,374.7636,dram,aliased,31.539,3.7466,pad,400.0,40.0,normal,18.341,0.0,1,2.9,12.02,21.81,stage_prior,1.343,8.23,28.232864153039948,7.532842564171235,2.047,1.85,0.11,0.99,1.57,physical,3012154
03012155,images/03012155_ref.png,images/03012155_wide.png,738.6399,595.1882,dram,resolved,291.33,1.1432,plus,400.0,40.0,normal,16.043,0.0,1,3.36,7.1,24.93,stage_prior,1.315,9.698,50.06157144408114,6.757294081461709,2.254,2.13,7.43,0.01,0.23,physical,3012155
03012156,images/03012156_ref.png,images/03012156_wide.png,445.3128,637.4781,dram,resolved,297.172,1.4956,pad,300.32,30.03,normal,13.672,3410.0,49,2.25,9.97,21.97,stage_prior_periodic,0.911,8.305,49.94999671645452,4.06466201304722,0.0,3.79,8.86,1.12,6.43,physical,3012156
03012157,images/03012157_ref.png,images/03012157_wide.png,514.7879,420.7396,dram,resolved,72.297,4.2899,pad,191.54,19.15,normal,10.996,1940.3,81,3.14,7.14,17.42,stage_prior_periodic,1.284,6.056,36.81628902052778,7.242470495063022,3.858,1.24,5.02,0.2,6.55,physical,3012157
03012158,images/03012158_ref.png,images/03012158_wide.png,736.1707,505.3506,finfet,resolved,263.801,4.4504,plus,400.0,40.0,normal,14.533,0.0,1,2.5,10.04,27.52,stage_prior,1.563,10.889,47.66132017213542,3.337742567551379,2.027,2.17,8.94,0.74,4.28,physical,3012158
03012159,images/03012159_ref.png,images/03012159_wide.png,512.5404,478.0087,dram,coarse,64.876,3.6668,plus,400.0,40.0,normal,9.736,1060.8,225,3.16,11.37,41.08,stage_prior_periodic,1.333,16.921,43.822376710252115,3.4519568094269037,0.0,2.83,12.28,1.32,6.36,physical,3012159
03012160,images/03012160_ref.png,images/03012160_wide.png,509.1168,473.7443,dram,coarse,67.514,3.9363,plus,110.62,11.06,hard,7.682,2920.0,49,1.88,9.5,14.4,stage_prior_periodic,1.525,4.399,47.355077666876326,7.276740857090559,1.484,2.28,1.97,0.87,3.8,physical,3012160
03012161,images/03012161_ref.png,images/03012161_wide.png,500.9984,546.3173,finfet,coarse,62.416,0.5066,plus,255.61,25.56,normal,10.024,3348.2,49,3.78,7.39,25.5,stage_prior_periodic,0.883,9.961,36.16614301323945,2.707481534039039,0.596,3.04,4.76,0.16,7.3,physical,3012161
03012162,images/03012162_ref.png,images/03012162_wide.png,489.6808,509.2009,finfet,resolved,272.464,1.335,plus,249.86,24.99,normal,14.796,1802.5,81,2.3,8.59,16.89,stage_prior_periodic,1.377,5.778,52.683119705321886,5.17697650161164,0.601,2.99,9.19,0.93,6.63,physical,3012162
03012163,images/03012163_ref.png,images/03012163_wide.png,569.2437,469.1958,dram,coarse,42.26,0.5566,plus,400.0,40.0,normal,10.381,0.0,1,2.05,7.8,38.53,stage_prior,1.47,15.801,33.11984936594956,11.02687619559148,0.0,3.37,10.87,1.01,1.88,physical,3012163
03012164,images/03012164_ref.png,images/03012164_wide.png,605.8444,506.1949,finfet,coarse,55.51,2.397,plus,187.91,18.79,hard,6.277,3255.1,49,2.33,7.87,29.94,stage_prior_periodic,1.219,11.982,48.12939946116986,6.490468002839254,1.735,1.03,6.81,1.36,6.74,physical,3012164
03012165,images/03012165_ref.png,images/03012165_wide.png,412.9001,490.9753,finfet,coarse,48.484,1.4386,pad,400.0,40.0,normal,10.451,3744.3,25,3.4,9.18,38.27,stage_prior_periodic,1.275,15.688,59.71489534896639,11.554250682417143,3.635,2.39,6.64,0.66,2.54,physical,3012165
03012166,images/03012166_ref.png,images/03012166_wide.png,529.8339,463.76,finfet,resolved,266.953,0.2217,plus,225.52,22.55,normal,15.08,0.0,1,1.89,8.51,14.95,stage_prior,1.038,4.722,58.90671528648149,8.812052398992709,0.0,1.15,12.82,0.05,3.63,physical,3012166
03012167,images/03012167_ref.png,images/03012167_wide.png,515.2057,505.1303,finfet,coarse,59.413,1.5899,plus,400.0,40.0,normal,12.554,2931.0,49,3.48,10.2,31.86,stage_prior_periodic,1.139,12.846,41.712322921664175,3.2507718521378077,0.0,1.03,13.34,0.09,4.48,physical,3012167
03012168,images/03012168_ref.png,images/03012168_wide.png,402.7939,445.8342,dram,coarse,59.764,2.4763,pad,274.18,27.42,hard,7.067,0.0,1,2.0,12.12,38.79,stage_prior,0.873,15.916,30.245662790766833,5.267980871330044,1.501,0.24,3.34,1.33,7.99,physical,3012168
03012169,images/03012169_ref.png,images/03012169_wide.png,578.9541,558.5935,dram,resolved,142.496,1.2448,pad,151.3,15.13,hard,7.538,0.0,1,2.24,7.12,20.07,uniform,1.27,7.39,47.01185486604503,4.919183277440858,1.662,1.63,1.65,0.64,0.72,physical,3012169
